split_a,path_a,split_b,path_b,distance,same_class
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-cystic-104.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\295__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,2,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-31.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\connective-tissue-nevus-1.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-27.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-23-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-33.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-5-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-7.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-55__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-33.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-64.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-14.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-arm-3.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-27.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-65.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-4.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-51.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-09__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-13.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-54.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-14.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-46.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-30.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3755__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3751__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\41598_2019_47984_Fig1_HTML.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images285.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\AK1_fee391183f15cb4d62773032fe0be92d.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\image10.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1074_322_174.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1088_373_781.png,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1088_373_781.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hero.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1130_501_181.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\syringoma-14.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1171_615_468.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-159.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1393_1355_316.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_468_4775_268.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-118.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-5FU-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-21.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-5FU-9.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-122.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-arm-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-35.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\image-2020-10-29T190044.412.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images135.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\image21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images28.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images15.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ACTINIC-KERATOSES.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images64.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-35.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-133.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-anal-1.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-108.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-31.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-32.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-131.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-80.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_677_1350_358.png,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-10.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1088_373_781.png,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-9.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-29.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-15.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-09__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-15.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-72.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-64.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-42.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1373_1283_85.png,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-84.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-8.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-33.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-09__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-64.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-29.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-47.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-56.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-111.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-104.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-122.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images199.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-88.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-periungual-9.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-19.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-10.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-169.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-183.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-elevatum-diutinum-2.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-199.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-169.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-21.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-2.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-53.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-66.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-67.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\293.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\294.jpg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-21.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-11.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-12.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lip-17.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lip-2.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-41.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hero.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-42.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-70.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-trunk-ext-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-3.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-100.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-115.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-30.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\sweets-syndrome-9.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-83.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-27.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-119.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-159.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-120.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-163.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-135.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-178.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-14.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\pyoderma-gangrenosum-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-122.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-11.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-49.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-19.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-2.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\genital-warts-19.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-71.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-34.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-5.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-61.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-digitate-20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-45.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-64.jpeg,2,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-63.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-65.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-169.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-66.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,2,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-118.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-7.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-6.jpeg,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\420__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\528__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\512__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-33.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1538_1830_693.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\accessory-nipple-6.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1738_3260_304.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1547_1876_839.png,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\20EpidermCystRuptured.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\calcifying-epithelioma-4.jpeg,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\cylindroma-2.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-14.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-6.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-14.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060421.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060425.jpeg,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060422.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\3Eczema3-290.jpeg,2,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060426.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-134.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopic011005.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\SkinCancer\174.jpg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-101.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2566__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,2,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\152__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-30.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\175__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3741__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-25.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-4-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-6.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-81.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-14.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1130_501_181.png,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-58.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-47.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-112.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-51.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-137.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-54.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-139.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\418__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-96.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\467__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images279.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\539__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-69.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1538_1830_693.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-55.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\accessory-nipple-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-106.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-63.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-12.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060417.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\nevus-sebaceous-32.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060421.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\interstitial-granulomatous-dermatitis-16.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDerm0112042.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-107.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicPop1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-71.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopic0228051.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\pyoderma-gangrenosum-20.jpeg,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopic1107051.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-49.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-16.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,3,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-94.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-71.jpeg,3,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Warts\genital-warts-25.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\sle-58__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,3,0
